date,scf
2001-01-01 10:00:00,0.106
2001-01-02 10:00:00,0.106
2001-01-03 10:00:00,0.103
2001-01-04 10:00:00,0.096
2001-01-05 10:00:00,0.079
2001-01-06 10:00:00,0.079
2001-01-07 10:00:00,0.072
2001-01-08 10:00:00,0.075
2001-01-09 10:00:00,0.067
2001-01-10 10:00:00,0.067
2001-01-11 10:00:00,0.06
2001-01-12 10:00:00,0.06
2001-01-13 10:00:00,0.054
2001-01-14 10:00:00,0.048
2001-01-15 10:00:00,0.049
2001-01-16 10:00:00,0.069
2001-01-17 10:00:00,0.092
2001-01-18 10:00:00,0.096
2001-01-19 10:00:00,0.126
2001-01-20 10:00:00,0.109
2001-01-21 10:00:00,0.099
2001-01-22 10:00:00,0.103
2001-01-23 10:00:00,0.158
2001-01-24 10:00:00,0.202
2001-01-25 10:00:00,0.231
2001-01-26 10:00:00,0.226
2001-01-27 10:00:00,0.211
2001-01-28 10:00:00,0.203
2001-01-29 10:00:00,0.173
2001-01-30 10:00:00,0.173
2001-02-01 10:00:00,0.129
2001-02-02 10:00:00,0.13
2001-02-03 10:00:00,0.232
2001-02-04 10:00:00,0.236
2001-02-05 10:00:00,0.237
2001-02-06 10:00:00,0.206
2001-02-07 10:00:00,0.201
2001-02-08 10:00:00,0.202
2001-02-09 10:00:00,0.198
2001-02-10 10:00:00,0.18
2001-02-11 10:00:00,0.178
2001-02-12 10:00:00,0.176
2001-02-13 10:00:00,0.167
2001-02-14 10:00:00,0.163
2001-02-15 10:00:00,0.166
2001-02-16 10:00:00,0.169
2001-02-17 10:00:00,0.13
2001-02-18 10:00:00,0.117
2001-02-19 10:00:00,0.124
2001-02-20 10:00:00,0.143
2001-02-21 10:00:00,0.147
2001-02-22 10:00:00,0.163
2001-02-23 10:00:00,0.231
2001-02-24 10:00:00,0.204
2001-02-25 10:00:00,0.189
2001-02-26 10:00:00,0.174
2001-02-27 10:00:00,0.174
2001-02-28 10:00:00,0.168
2001-03-01 10:00:00,0.154
2001-03-02 10:00:00,0.128
2001-03-03 10:00:00,0.124
2001-03-04 10:00:00,0.107
2001-03-05 10:00:00,0.106
2001-03-06 10:00:00,0.099
2001-03-07 10:00:00,0.094
2001-03-08 10:00:00,0.091
2001-03-09 10:00:00,0.088
2001-03-10 10:00:00,0.084
2001-03-11 10:00:00,0.066
2001-03-12 10:00:00,0.066
2001-03-13 10:00:00,0.064
2001-03-14 10:00:00,0.057
2001-03-15 10:00:00,0.057
2001-03-16 10:00:00,0.055
2001-03-17 10:00:00,0.053
2001-03-18 10:00:00,0.046
2001-03-19 10:00:00,0.044
2001-03-20 10:00:00,0.046
2001-03-21 10:00:00,0.046
2001-03-22 10:00:00,0.034
2001-03-23 10:00:00,0.044
2001-03-24 10:00:00,0.049
2001-03-25 10:00:00,0.049
2001-03-26 10:00:00,0.034
2001-03-27 10:00:00,0.029
2001-03-28 10:00:00,0.029
2001-03-29 10:00:00,0.027
2001-03-30 10:00:00,0.023
2001-04-01 10:00:00,0.017
2001-04-02 10:00:00,0.017
2001-04-03 10:00:00,0.017
2001-04-04 10:00:00,0.007
2001-04-05 10:00:00,0.0
2001-04-06 10:00:00,0.005
2001-04-07 10:00:00,0.005
2001-04-08 10:00:00,0.005
2001-04-09 10:00:00,0.005
2001-04-10 10:00:00,0.012
2001-04-11 10:00:00,0.007
2001-04-12 10:00:00,0.007
2001-04-13 10:00:00,0.007
2001-04-14 10:00:00,0.007
2001-04-15 10:00:00,0.001
2001-04-16 10:00:00,0.001
2001-04-17 10:00:00,0.003
2001-04-18 10:00:00,0.003
2001-04-19 10:00:00,0.003
2001-04-20 10:00:00,0.003
2001-04-21 10:00:00,0.005
2001-04-22 10:00:00,0.003
2001-04-23 10:00:00,0.003
2001-04-24 10:00:00,0.003
2001-04-25 10:00:00,0.003
2001-04-26 10:00:00,0.003
2001-04-27 10:00:00,0.003
2001-04-28 10:00:00,0.005
2001-04-29 10:00:00,0.003
2001-04-30 10:00:00,0.003
2001-05-01 10:00:00,0.003
2001-05-02 10:00:00,0.003
2001-05-03 10:00:00,0.003
2001-05-04 10:00:00,0.003
2001-05-05 10:00:00,0.003
2001-05-06 10:00:00,0.003
2001-05-07 10:00:00,0.003
2001-05-08 10:00:00,0.003
2001-05-09 10:00:00,0.003
2001-05-10 10:00:00,0.008
2001-05-11 10:00:00,0.01
2001-05-12 10:00:00,0.013
2001-05-13 10:00:00,0.01
2001-05-14 10:00:00,0.003
2001-05-15 10:00:00,0.0
2001-05-16 10:00:00,0.0
2001-05-17 10:00:00,0.0
2001-05-18 10:00:00,0.0
2001-05-19 10:00:00,0.0
2001-05-20 10:00:00,0.0
2001-05-21 10:00:00,0.0
2001-05-22 10:00:00,0.0
2001-05-23 10:00:00,0.0
2001-05-24 10:00:00,0.0
2001-05-25 10:00:00,0.0
2001-05-26 10:00:00,0.0
2001-05-27 10:00:00,0.0
2001-05-28 10:00:00,0.0
2001-05-29 10:00:00,0.0
2001-05-30 10:00:00,0.0
2001-06-01 10:00:00,0.0
2001-06-02 10:00:00,0.0
2001-06-03 10:00:00,0.0
2001-06-04 10:00:00,0.0
2001-06-05 10:00:00,0.0
2001-06-06 10:00:00,0.0
2001-06-07 10:00:00,0.0
2001-06-08 10:00:00,0.0
2001-06-09 10:00:00,0.0
2001-06-10 10:00:00,0.0
2001-06-11 10:00:00,0.0
2001-06-12 10:00:00,0.0
2001-06-13 10:00:00,0.0
2001-06-14 10:00:00,0.0
2001-06-15 10:00:00,0.0
2001-07-03 10:00:00,0.0
2001-07-04 10:00:00,0.0
2001-07-05 10:00:00,0.0
2001-07-06 10:00:00,0.0
2001-07-07 10:00:00,0.0
2001-07-08 10:00:00,0.0
2001-07-09 10:00:00,0.0
2001-07-10 10:00:00,0.0
2001-07-11 10:00:00,0.0
2001-07-12 10:00:00,0.0
2001-07-13 10:00:00,0.0
2001-07-14 10:00:00,0.0
2001-07-15 10:00:00,0.0
2001-07-16 10:00:00,0.0
2001-07-17 10:00:00,0.0
2001-07-18 10:00:00,0.0
2001-07-19 10:00:00,0.0
2001-07-20 10:00:00,0.0
2001-07-21 10:00:00,0.0
2001-07-22 10:00:00,0.0
2001-07-23 10:00:00,0.0
2001-07-24 10:00:00,0.0
2001-07-25 10:00:00,0.0
2001-07-26 10:00:00,0.0
2001-07-27 10:00:00,0.0
2001-07-28 10:00:00,0.0
2001-07-29 10:00:00,0.0
2001-07-30 10:00:00,0.0
2001-11-02 10:00:00,0.003
2001-11-03 10:00:00,0.003
2001-11-04 10:00:00,0.003
2001-11-05 10:00:00,0.003
2001-11-06 10:00:00,0.003
2001-11-07 10:00:00,0.003
2001-11-08 10:00:00,0.003
2001-11-09 10:00:00,0.003
2001-11-10 10:00:00,0.003
2001-11-11 10:00:00,0.003
2001-11-12 10:00:00,0.0
2001-11-13 10:00:00,0.0
2001-11-14 10:00:00,0.0
2001-11-15 10:00:00,0.0
2001-11-16 10:00:00,0.0
2001-11-17 10:00:00,0.0
2001-11-18 10:00:00,0.0
2001-11-19 10:00:00,0.0
2001-11-20 10:00:00,0.0
2001-11-21 10:00:00,0.0
2001-11-22 10:00:00,0.0
2001-11-23 10:00:00,0.0
2001-11-24 10:00:00,0.003
2001-11-25 10:00:00,0.003
2001-11-26 10:00:00,0.0
2001-11-27 10:00:00,0.0
2001-11-28 10:00:00,0.005
2001-11-29 10:00:00,0.018
2001-11-30 10:00:00,0.029
2001-12-01 10:00:00,0.039
2001-12-02 10:00:00,0.036
2001-12-03 10:00:00,0.034
2001-12-04 10:00:00,0.034
2001-12-05 10:00:00,0.027
2001-12-06 10:00:00,0.019
2001-12-07 10:00:00,0.019
2001-12-08 10:00:00,0.021
2001-12-09 10:00:00,0.016
2001-12-10 10:00:00,0.024
2001-12-11 10:00:00,0.025
2001-12-12 10:00:00,0.033
2001-12-13 10:00:00,0.074
2001-12-14 10:00:00,0.114
2001-12-15 10:00:00,0.125
2001-12-16 10:00:00,0.122
2001-12-17 10:00:00,0.097
2001-12-18 10:00:00,0.081
2001-12-19 10:00:00,0.08
2001-12-20 10:00:00,0.135
2001-12-21 10:00:00,0.199
2001-12-22 10:00:00,0.198
2001-12-23 10:00:00,0.181
2001-12-24 10:00:00,0.232
2001-12-25 10:00:00,0.224
2001-12-26 10:00:00,0.212
2001-12-27 10:00:00,0.174
2001-12-28 10:00:00,0.166
2001-12-29 10:00:00,0.166
2001-12-30 10:00:00,0.159
2002-01-01 10:00:00,0.039
2002-01-02 10:00:00,0.075
2002-01-03 10:00:00,0.089
2002-01-04 10:00:00,0.094
2002-01-05 10:00:00,0.187
2002-01-06 10:00:00,0.184
2002-01-07 10:00:00,0.324
2002-01-08 10:00:00,0.449
2002-01-09 10:00:00,0.614
2002-01-10 10:00:00,0.588
2002-01-11 10:00:00,0.586
2002-01-12 10:00:00,0.584
2002-01-13 10:00:00,0.578
2002-01-14 10:00:00,0.561
2002-01-15 10:00:00,0.551
2002-01-16 10:00:00,0.525
2002-01-17 10:00:00,0.502
2002-01-18 10:00:00,0.485
2002-01-19 10:00:00,0.469
2002-01-20 10:00:00,0.472
2002-01-21 10:00:00,0.47
2002-01-22 10:00:00,0.454
2002-01-23 10:00:00,0.392
2002-01-24 10:00:00,0.351
2002-01-25 10:00:00,0.338
2002-01-26 10:00:00,0.324
2002-01-27 10:00:00,0.295
2002-01-28 10:00:00,0.293
2002-01-29 10:00:00,0.285
2002-01-30 10:00:00,0.252
2002-02-01 10:00:00,0.238
2002-02-02 10:00:00,0.23
2002-02-03 10:00:00,0.219
2002-02-04 10:00:00,0.207
2002-02-05 10:00:00,0.205
2002-02-06 10:00:00,0.183
2002-02-07 10:00:00,0.173
2002-02-08 10:00:00,0.165
2002-02-09 10:00:00,0.148
2002-02-10 10:00:00,0.143
2002-02-11 10:00:00,0.137
2002-02-12 10:00:00,0.135
2002-02-13 10:00:00,0.124
2002-02-14 10:00:00,0.124
2002-02-15 10:00:00,0.112
2002-02-16 10:00:00,0.113
2002-02-17 10:00:00,0.103
2002-02-18 10:00:00,0.092
2002-02-19 10:00:00,0.089
2002-02-20 10:00:00,0.083
2002-02-21 10:00:00,0.077
2002-02-22 10:00:00,0.072
2002-02-23 10:00:00,0.075
2002-02-24 10:00:00,0.093
2002-02-25 10:00:00,0.1
2002-02-26 10:00:00,0.097
2002-02-27 10:00:00,0.097
2002-02-28 10:00:00,0.088
2002-03-01 10:00:00,0.084
2002-03-02 10:00:00,0.076
2002-03-03 10:00:00,0.069
2002-03-04 10:00:00,0.069
2002-03-05 10:00:00,0.052
2002-03-06 10:00:00,0.051
2002-03-07 10:00:00,0.049
2002-03-08 10:00:00,0.047
2002-03-09 10:00:00,0.035
2002-03-10 10:00:00,0.032
2002-03-11 10:00:00,0.03
2002-03-12 10:00:00,0.026
2002-03-13 10:00:00,0.024
2002-03-14 10:00:00,0.022
2002-03-15 10:00:00,0.02
2002-03-16 10:00:00,0.02
2002-03-17 10:00:00,0.016
2002-03-18 10:00:00,0.016
2002-03-19 10:00:00,0.016
2002-03-28 10:00:00,0.328
2002-03-29 10:00:00,0.287
2002-03-30 10:00:00,0.247
2002-04-01 10:00:00,0.198
2002-04-02 10:00:00,0.089
2002-04-03 10:00:00,0.066
2002-04-04 10:00:00,0.067
2002-04-05 10:00:00,0.061
2002-04-06 10:00:00,0.047
2002-04-07 10:00:00,0.037
2002-04-08 10:00:00,0.032
2002-04-09 10:00:00,0.027
2002-04-10 10:00:00,0.024
2002-04-11 10:00:00,0.021
2002-04-12 10:00:00,0.021
2002-04-13 10:00:00,0.018
2002-04-14 10:00:00,0.018
2002-04-16 10:00:00,0.014
2002-04-17 10:00:00,0.013
2002-04-18 10:00:00,0.007
2002-04-19 10:00:00,0.016
2002-04-20 10:00:00,0.03
2002-04-21 10:00:00,0.032
2002-04-22 10:00:00,0.02
2002-04-23 10:00:00,0.018
2002-04-24 10:00:00,0.017
2002-04-25 10:00:00,0.017
2002-04-26 10:00:00,0.014
2002-04-27 10:00:00,0.012
2002-04-28 10:00:00,0.014
2002-04-29 10:00:00,0.017
2002-04-30 10:00:00,0.012
2002-05-01 10:00:00,0.012
2002-05-02 10:00:00,0.012
2002-05-03 10:00:00,0.005
2002-05-04 10:00:00,0.004
2002-05-05 10:00:00,0.005
2002-05-06 10:00:00,0.004
2002-05-07 10:00:00,0.004
2002-05-08 10:00:00,0.004
2002-05-09 10:00:00,0.004
2002-05-10 10:00:00,0.005
2002-05-11 10:00:00,0.003
2002-05-12 10:00:00,0.003
2002-05-13 10:00:00,0.004
2002-05-14 10:00:00,0.014
2002-05-15 10:00:00,0.01
2002-05-16 10:00:00,0.01
2002-05-17 10:00:00,0.005
2002-05-18 10:00:00,0.003
2002-05-19 10:00:00,0.003
2002-05-20 10:00:00,0.003
2002-05-21 10:00:00,0.003
2002-05-22 10:00:00,0.003
2002-05-23 10:00:00,0.003
2002-05-24 10:00:00,0.003
2002-05-25 10:00:00,0.003
2002-05-26 10:00:00,0.003
2002-05-27 10:00:00,0.003
2002-05-28 10:00:00,0.0
2002-05-29 10:00:00,0.003
2002-05-30 10:00:00,0.0
2002-06-01 10:00:00,0.0
2002-06-02 10:00:00,0.0
2002-06-03 10:00:00,0.003
2002-06-04 10:00:00,0.0
2002-06-05 10:00:00,0.0
2002-06-06 10:00:00,0.0
2002-06-07 10:00:00,0.0
2002-06-08 10:00:00,0.0
2002-06-09 10:00:00,0.0
2002-06-10 10:00:00,0.0
2002-06-11 10:00:00,0.0
2002-06-12 10:00:00,0.0
2002-06-13 10:00:00,0.0
2002-06-14 10:00:00,0.0
2002-06-15 10:00:00,0.0
2002-06-16 10:00:00,0.0
2002-06-17 10:00:00,0.0
2002-06-18 10:00:00,0.0
2002-06-19 10:00:00,0.0
2002-06-20 10:00:00,0.0
2002-06-21 10:00:00,0.0
2002-06-22 10:00:00,0.0
2002-06-23 10:00:00,0.0
2002-06-24 10:00:00,0.0
2002-06-25 10:00:00,0.0
2002-06-26 10:00:00,0.0
2002-06-27 10:00:00,0.0
2002-06-28 10:00:00,0.0
2002-06-29 10:00:00,0.0
2002-06-30 10:00:00,0.0
2002-07-01 10:00:00,0.0
2002-07-02 10:00:00,0.0
2002-07-03 10:00:00,0.0
2002-07-04 10:00:00,0.0
2002-07-05 10:00:00,0.0
2002-07-06 10:00:00,0.0
2002-07-07 10:00:00,0.0
2002-07-08 10:00:00,0.0
2002-07-09 10:00:00,0.0
2002-07-10 10:00:00,0.0
2002-07-11 10:00:00,0.0
2002-07-12 10:00:00,0.0
2002-07-13 10:00:00,0.0
2002-07-14 10:00:00,0.0
2002-07-15 10:00:00,0.0
2002-07-16 10:00:00,0.0
2002-07-17 10:00:00,0.0
2002-07-18 10:00:00,0.0
2002-07-19 10:00:00,0.0
2002-07-20 10:00:00,0.0
2002-07-21 10:00:00,0.0
2002-07-22 10:00:00,0.0
2002-07-23 10:00:00,0.0
2002-07-24 10:00:00,0.0
2002-07-25 10:00:00,0.0
2002-07-26 10:00:00,0.0
2002-07-27 10:00:00,0.0
2002-07-28 10:00:00,0.0
2002-07-29 10:00:00,0.0
2002-07-30 10:00:00,0.0
2002-11-02 10:00:00,0.005
2002-11-03 10:00:00,0.008
2002-11-04 10:00:00,0.005
2002-11-05 10:00:00,0.005
2002-11-06 10:00:00,0.005
2002-11-07 10:00:00,0.005
2002-11-08 10:00:00,0.005
2002-11-09 10:00:00,0.005
2002-11-10 10:00:00,0.007
2002-11-11 10:00:00,0.003
2002-11-12 10:00:00,0.003
2002-11-13 10:00:00,0.003
2002-11-14 10:00:00,0.003
2002-11-15 10:00:00,0.005
2002-11-16 10:00:00,0.008
2002-11-17 10:00:00,0.05
2002-11-18 10:00:00,0.055
2002-11-19 10:00:00,0.039
2002-11-20 10:00:00,0.033
2002-11-21 10:00:00,0.028
2002-11-22 10:00:00,0.02
2002-11-23 10:00:00,0.02
2002-11-24 10:00:00,0.02
2002-11-25 10:00:00,0.018
2002-11-26 10:00:00,0.028
2002-11-27 10:00:00,0.029
2002-11-28 10:00:00,0.037
2002-11-29 10:00:00,0.059
2002-11-30 10:00:00,0.057
2002-12-01 10:00:00,0.056
2002-12-02 10:00:00,0.051
2002-12-03 10:00:00,0.077
2002-12-04 10:00:00,0.11
2002-12-05 10:00:00,0.118
2002-12-06 10:00:00,0.102
2002-12-07 10:00:00,0.08
2002-12-08 10:00:00,0.075
2002-12-09 10:00:00,0.048
2002-12-10 10:00:00,0.043
2002-12-11 10:00:00,0.044
2002-12-12 10:00:00,0.047
2002-12-13 10:00:00,0.052
2002-12-14 10:00:00,0.054
2002-12-15 10:00:00,0.07
2002-12-16 10:00:00,0.07
2002-12-17 10:00:00,0.062
2002-12-18 10:00:00,0.057
2002-12-19 10:00:00,0.116
2002-12-20 10:00:00,0.192
2002-12-21 10:00:00,0.194
2002-12-22 10:00:00,0.193
2002-12-23 10:00:00,0.185
2002-12-24 10:00:00,0.159
2002-12-25 10:00:00,0.137
2002-12-26 10:00:00,0.137
2002-12-27 10:00:00,0.115
2002-12-28 10:00:00,0.105
2002-12-29 10:00:00,0.038
2002-12-30 10:00:00,0.036
2003-01-01 10:00:00,0.184
2003-01-02 10:00:00,0.188
2003-01-03 10:00:00,0.168
2003-01-04 10:00:00,0.153
2003-01-05 10:00:00,0.137
2003-01-06 10:00:00,0.096
2003-01-07 10:00:00,0.094
2003-01-08 10:00:00,0.089
2003-01-09 10:00:00,0.085
2003-01-10 10:00:00,0.081
2003-01-11 10:00:00,0.081
2003-01-12 10:00:00,0.077
2003-01-13 10:00:00,0.082
2003-01-14 10:00:00,0.154
2003-01-15 10:00:00,0.188
2003-01-16 10:00:00,0.177
2003-01-17 10:00:00,0.168
2003-01-18 10:00:00,0.177
2003-01-19 10:00:00,0.178
2003-01-20 10:00:00,0.176
2003-01-21 10:00:00,0.133
2003-01-22 10:00:00,0.118
2003-01-23 10:00:00,0.117
2003-01-24 10:00:00,0.114
2003-01-25 10:00:00,0.113
2003-01-26 10:00:00,0.115
2003-01-27 10:00:00,0.144
2003-01-28 10:00:00,0.193
2003-01-29 10:00:00,0.204
2003-01-30 10:00:00,0.203
2003-02-01 10:00:00,0.17
2003-02-02 10:00:00,0.166
2003-02-03 10:00:00,0.235
2003-02-04 10:00:00,0.28
2003-02-05 10:00:00,0.29
2003-02-06 10:00:00,0.289
2003-02-07 10:00:00,0.261
2003-02-08 10:00:00,0.278
2003-02-09 10:00:00,0.28
2003-02-10 10:00:00,0.262
2003-02-11 10:00:00,0.266
2003-02-12 10:00:00,0.272
2003-02-13 10:00:00,0.272
2003-02-14 10:00:00,0.269
2003-02-15 10:00:00,0.179
2003-02-16 10:00:00,0.165
2003-02-17 10:00:00,0.16
2003-02-18 10:00:00,0.154
2003-02-19 10:00:00,0.175
2003-02-20 10:00:00,0.203
2003-02-21 10:00:00,0.261
2003-02-22 10:00:00,0.466
2003-02-23 10:00:00,0.371
2003-02-24 10:00:00,0.366
2003-02-25 10:00:00,0.615
2003-02-26 10:00:00,0.596
2003-02-27 10:00:00,0.586
2003-02-28 10:00:00,0.568
2003-03-01 10:00:00,0.54
2003-03-02 10:00:00,0.524
2003-03-03 10:00:00,0.463
2003-03-04 10:00:00,0.386
2003-03-05 10:00:00,0.275
2003-03-06 10:00:00,0.247
2003-03-07 10:00:00,0.244
2003-03-08 10:00:00,0.199
2003-03-09 10:00:00,0.199
2003-03-10 10:00:00,0.202
2003-03-11 10:00:00,0.204
2003-03-12 10:00:00,0.195
2003-03-13 10:00:00,0.193
2003-03-14 10:00:00,0.185
2003-03-15 10:00:00,0.182
2003-03-16 10:00:00,0.177
2003-03-17 10:00:00,0.17
2003-03-18 10:00:00,0.165
2003-03-19 10:00:00,0.165
2003-03-20 10:00:00,0.177
2003-03-21 10:00:00,0.16
2003-03-22 10:00:00,0.126
2003-03-23 10:00:00,0.14
2003-03-24 10:00:00,0.238
2003-03-25 10:00:00,0.203
2003-03-26 10:00:00,0.196
2003-03-27 10:00:00,0.208
2003-03-28 10:00:00,0.203
2003-03-29 10:00:00,0.2
2003-03-30 10:00:00,0.193
2003-04-01 10:00:00,0.158
2003-04-02 10:00:00,0.138
2003-04-03 10:00:00,0.134
2003-04-04 10:00:00,0.118
2003-04-05 10:00:00,0.12
2003-04-06 10:00:00,0.105
2003-04-07 10:00:00,0.095
2003-04-08 10:00:00,0.091
2003-04-09 10:00:00,0.092
2003-04-10 10:00:00,0.091
2003-04-11 10:00:00,0.084
2003-04-12 10:00:00,0.074
2003-04-13 10:00:00,0.075
2003-04-14 10:00:00,0.075
2003-04-15 10:00:00,0.066
2003-04-16 10:00:00,0.066
2003-04-17 10:00:00,0.022
2003-04-18 10:00:00,0.027
2003-04-19 10:00:00,0.026
2003-04-20 10:00:00,0.036
2003-04-21 10:00:00,0.03
2003-04-22 10:00:00,0.03
2003-04-23 10:00:00,0.03
2003-04-24 10:00:00,0.035
2003-04-25 10:00:00,0.029
2003-04-26 10:00:00,0.036
2003-04-27 10:00:00,0.032
2003-04-28 10:00:00,0.041
2003-04-29 10:00:00,0.041
2003-04-30 10:00:00,0.044
2003-05-01 10:00:00,0.042
2003-05-02 10:00:00,0.037
2003-05-03 10:00:00,0.039
2003-05-04 10:00:00,0.037
2003-05-05 10:00:00,0.032
2003-05-06 10:00:00,0.029
2003-05-07 10:00:00,0.032
2003-05-08 10:00:00,0.029
2003-05-09 10:00:00,0.029
2003-05-10 10:00:00,0.027
2003-05-11 10:00:00,0.027
2003-05-12 10:00:00,0.022
2003-05-13 10:00:00,0.022
2003-05-14 10:00:00,0.022
2003-05-15 10:00:00,0.01
2003-05-16 10:00:00,0.012
2003-05-17 10:00:00,0.009
2003-05-18 10:00:00,0.009
2003-05-19 10:00:00,0.014
2003-05-20 10:00:00,0.012
2003-05-21 10:00:00,0.003
2003-05-22 10:00:00,0.003
2003-05-23 10:00:00,0.004
2003-05-24 10:00:00,0.005
2003-05-25 10:00:00,0.005
2003-05-26 10:00:00,0.003
2003-05-27 10:00:00,0.005
2003-05-28 10:00:00,0.004
2003-05-29 10:00:00,0.003
2003-05-30 10:00:00,0.003
2003-06-01 10:00:00,0.003
2003-06-02 10:00:00,0.003
2003-06-03 10:00:00,0.003
2003-06-04 10:00:00,0.003
2003-06-05 10:00:00,0.003
2003-06-06 10:00:00,0.003
2003-06-07 10:00:00,0.003
2003-06-08 10:00:00,0.003
2003-06-09 10:00:00,0.003
2003-06-10 10:00:00,0.003
2003-06-11 10:00:00,0.003
2003-06-12 10:00:00,0.003
2003-06-13 10:00:00,0.003
2003-06-14 10:00:00,0.0
2003-06-15 10:00:00,0.003
2003-06-16 10:00:00,0.0
2003-06-17 10:00:00,0.003
2003-06-18 10:00:00,0.003
2003-06-19 10:00:00,0.003
2003-06-20 10:00:00,0.003
2003-06-21 10:00:00,0.0
2003-06-22 10:00:00,0.003
2003-06-23 10:00:00,0.0
2003-06-24 10:00:00,0.003
2003-06-25 10:00:00,0.0
2003-06-26 10:00:00,0.0
2003-06-27 10:00:00,0.0
2003-06-28 10:00:00,0.0
2003-06-29 10:00:00,0.0
2003-06-30 10:00:00,0.0
2003-07-01 10:00:00,0.0
2003-07-02 10:00:00,0.0
2003-07-03 10:00:00,0.0
2003-07-04 10:00:00,0.0
2003-07-05 10:00:00,0.0
2003-07-06 10:00:00,0.0
2003-07-07 10:00:00,0.0
2003-07-08 10:00:00,0.0
2003-07-09 10:00:00,0.0
2003-07-10 10:00:00,0.0
2003-07-11 10:00:00,0.0
2003-07-12 10:00:00,0.0
2003-07-13 10:00:00,0.0
2003-07-14 10:00:00,0.0
2003-07-15 10:00:00,0.0
2003-07-16 10:00:00,0.0
2003-07-17 10:00:00,0.0
2003-07-18 10:00:00,0.0
2003-07-19 10:00:00,0.0
2003-07-20 10:00:00,0.0
2003-07-21 10:00:00,0.0
2003-07-22 10:00:00,0.0
2003-07-23 10:00:00,0.0
2003-07-24 10:00:00,0.0
2003-07-25 10:00:00,0.0
2003-07-26 10:00:00,0.0
2003-07-27 10:00:00,0.0
2003-07-28 10:00:00,0.0
2003-07-29 10:00:00,0.0
2003-07-30 10:00:00,0.0
2003-11-02 10:00:00,0.0
2003-11-03 10:00:00,0.0
2003-11-04 10:00:00,0.0
2003-11-05 10:00:00,0.005
2003-11-06 10:00:00,0.005
2003-11-07 10:00:00,0.005
2003-11-08 10:00:00,0.005
2003-11-09 10:00:00,0.0
2003-11-10 10:00:00,0.0
2003-11-11 10:00:00,0.0
2003-11-12 10:00:00,0.003
2003-11-13 10:00:00,0.003
2003-11-14 10:00:00,0.003
2003-11-15 10:00:00,0.003
2003-11-16 10:00:00,0.003
2003-11-17 10:00:00,0.003
2003-11-18 10:00:00,0.003
2003-11-19 10:00:00,0.003
2003-11-20 10:00:00,0.003
2003-11-21 10:00:00,0.003
2003-11-22 10:00:00,0.0
2003-11-23 10:00:00,0.0
2003-11-24 10:00:00,0.079
2003-11-25 10:00:00,0.069
2003-11-26 10:00:00,0.055
2003-11-27 10:00:00,0.049
2003-11-28 10:00:00,0.039
2003-11-29 10:00:00,0.035
2003-11-30 10:00:00,0.029
2003-12-01 10:00:00,0.028
2003-12-02 10:00:00,0.021
2003-12-03 10:00:00,0.024
2003-12-04 10:00:00,0.024
2003-12-05 10:00:00,0.019
2003-12-06 10:00:00,0.022
2003-12-07 10:00:00,0.019
2003-12-08 10:00:00,0.019
2003-12-09 10:00:00,0.053
2003-12-10 10:00:00,0.112
2003-12-11 10:00:00,0.145
2003-12-12 10:00:00,0.141
2003-12-13 10:00:00,0.144
2003-12-14 10:00:00,0.142
2003-12-15 10:00:00,0.133
2003-12-16 10:00:00,0.125
2003-12-17 10:00:00,0.113
2003-12-18 10:00:00,0.341
2003-12-19 10:00:00,0.479
2003-12-20 10:00:00,0.497
2003-12-21 10:00:00,0.505
2003-12-22 10:00:00,0.491
2003-12-23 10:00:00,0.482
2003-12-24 10:00:00,0.477
2003-12-25 10:00:00,0.425
2003-12-26 10:00:00,0.213
2003-12-27 10:00:00,0.2
2003-12-28 10:00:00,0.195
2003-12-29 10:00:00,0.196
2003-12-30 10:00:00,0.185
2004-01-01 10:00:00,0.207
2004-01-02 10:00:00,0.202
2004-01-03 10:00:00,0.201
2004-01-04 10:00:00,0.224
2004-01-05 10:00:00,0.264
2004-01-06 10:00:00,0.347
2004-01-07 10:00:00,0.359
2004-01-08 10:00:00,0.464
2004-01-09 10:00:00,0.437
2004-01-10 10:00:00,0.438
2004-01-11 10:00:00,0.382
2004-01-12 10:00:00,0.365
2004-01-13 10:00:00,0.315
2004-01-14 10:00:00,0.329
2004-01-15 10:00:00,0.244
2004-01-16 10:00:00,0.235
2004-01-17 10:00:00,0.216
2004-01-18 10:00:00,0.211
2004-01-19 10:00:00,0.211
2004-01-20 10:00:00,0.209
2004-01-21 10:00:00,0.211
2004-01-22 10:00:00,0.229
2004-01-23 10:00:00,0.217
2004-01-24 10:00:00,0.297
2004-01-25 10:00:00,0.444
2004-01-26 10:00:00,0.416
2004-01-27 10:00:00,0.369
2004-01-28 10:00:00,0.344
2004-01-29 10:00:00,0.321
2004-01-30 10:00:00,0.31
2004-02-01 10:00:00,0.299
2004-02-02 10:00:00,0.291
2004-02-03 10:00:00,0.261
2004-02-04 10:00:00,0.257
2004-02-05 10:00:00,0.254
2004-02-06 10:00:00,0.241
2004-02-07 10:00:00,0.241
2004-02-08 10:00:00,0.23
2004-02-09 10:00:00,0.228
2004-02-10 10:00:00,0.214
2004-02-11 10:00:00,0.207
2004-02-12 10:00:00,0.187
2004-02-13 10:00:00,0.215
2004-02-14 10:00:00,0.353
2004-02-15 10:00:00,0.392
2004-02-16 10:00:00,0.424
2004-02-17 10:00:00,0.476
2004-02-18 10:00:00,0.472
