system:time_start,scf
725846400000.0,0.17192364517655662
725932800000.0,0.2111794320841675
726019200000.0,0.2062480280571385
726105600000.0,0.18193148949716406
726192000000.0,0.16799954314923837
726278400000.0,0.14704942506269636
726364800000.0,0.15523795694065315
726451200000.0,0.24717662007104635
726537600000.0,0.3427215326011915
726624000000.0,0.3064108498266111
726710400000.0,0.24377255205915432
726796800000.0,0.27741525478629225
726883200000.0,0.32017475121113015
726969600000.0,0.25115639006856977
727056000000.0,0.20524952512124336
727142400000.0,0.1438869730150712
727228800000.0,0.1288488504462405
727315200000.0,0.20230623016196764
727401600000.0,0.1975667731565
727488000000.0,0.14511607694718495
727574400000.0,0.1384080202639791
727660800000.0,0.1341498108270003
727747200000.0,0.14857252913551547
727833600000.0,0.12886876011441956
727920000000.0,0.10171844026221846
728006400000.0,0.08307932244170889
728092800000.0,0.1296360094126967
728179200000.0,0.08921043696563893
728265600000.0,0.07450909537637282
728352000000.0,0.034699999999999995
728524800000.0,0.21116030511061795
728611200000.0,0.257619402542068
728697600000.0,0.306563799171549
728784000000.0,0.28204902737215204
728870400000.0,0.2805813844014809
728956800000.0,0.23953613548318137
729043200000.0,0.18952142149956316
729129600000.0,0.18088602135174575
729216000000.0,0.2613277180655756
729302400000.0,0.22259009462648738
729388800000.0,0.18944015588321395
729475200000.0,0.23577374044396632
729561600000.0,0.21804666906207715
729648000000.0,0.15250122811987848
729734400000.0,0.16889140981898978
729820800000.0,0.2390795235084449
729907200000.0,0.19816465260909663
729993600000.0,0.08713647279648791
730080000000.0,0.16606305528799362
730166400000.0,0.16699793068529847
730252800000.0,0.14948592001117067
730339200000.0,0.12323520563292063
730425600000.0,0.10412619824289614
730512000000.0,0.12959426590332013
730598400000.0,0.10647513378900339
730684800000.0,0.09375316646604671
730771200000.0,0.07880627639853911
730857600000.0,0.0794
730944000000.0,0.034699999999999995
731030400000.0,0.034699999999999995
731116800000.0,0.034699999999999995
731203200000.0,0.034699999999999995
731289600000.0,0.1874600410880309
731376000000.0,0.1803133237496942
731462400000.0,0.15415039329381694
731548800000.0,0.24681698761550805
731635200000.0,0.22339576901080876
731721600000.0,0.2471531620023679
731808000000.0,0.25890961056492545
731894400000.0,0.22891449940171477
731980800000.0,0.2505754498937609
732067200000.0,0.1896699603763422
732153600000.0,0.20260480418002563
732240000000.0,0.17392647126094624
732326400000.0,0.16678141340882915
732412800000.0,0.09340397582632406
732499200000.0,0.12363691289933658
732585600000.0,0.13408021827122138
732672000000.0,0.15521371016049515
732758400000.0,0.1473192699898613
732844800000.0,0.11679512148779884
732931200000.0,0.10948244470743346
733017600000.0,0.07929724400303743
733104000000.0,0.07925004334237758
733190400000.0,0.034699999999999995
733276800000.0,0.034699999999999995
733363200000.0,0.034699999999999995
733449600000.0,0.034699999999999995
733622400000.0,0.034699999999999995
733708800000.0,0.034699999999999995
733795200000.0,0.034699999999999995
733881600000.0,0.034699999999999995
733968000000.0,0.034699999999999995
734054400000.0,0.034699999999999995
734140800000.0,0.034699999999999995
734227200000.0,0.034699999999999995
734313600000.0,0.034699999999999995
734400000000.0,0.034699999999999995
734486400000.0,0.00015726190064303927
734572800000.0,0.034699999999999995
734659200000.0,0.034699999999999995
734745600000.0,0.034699999999999995
734832000000.0,0.034699999999999995
734918400000.0,0.034699999999999995
735004800000.0,0.034699999999999995
735091200000.0,0.034699999999999995
735177600000.0,0.034699999999999995
735264000000.0,0.034699999999999995
735350400000.0,0.034699999999999995
735436800000.0,0.034699999999999995
735523200000.0,0.034699999999999995
735609600000.0,0.034699999999999995
735696000000.0,0.034699999999999995
735782400000.0,0.034699999999999995
735868800000.0,0.034699999999999995
735955200000.0,0.034699999999999995
736041600000.0,0.034699999999999995
736128000000.0,0.034699999999999995
736214400000.0,0.0057
736300800000.0,0.0057
736387200000.0,0.0057
736473600000.0,0.0057
736560000000.0,0.0057
736646400000.0,0.0057
736732800000.0,0.0057
736819200000.0,0.0057
736905600000.0,0.0057
736992000000.0,0.0057
737078400000.0,0.0057
737164800000.0,0.0057
737251200000.0,0.0057
737337600000.0,0.0057
737424000000.0,0.0057
737510400000.0,0.0057
737596800000.0,0.0057
737683200000.0,0.0057
737769600000.0,0.0057
737856000000.0,0.0057
737942400000.0,0.0057
738028800000.0,0.0057
738115200000.0,0.0057
738201600000.0,0.0057
738288000000.0,0.0057
738374400000.0,0.0057
738460800000.0,0.0057
738547200000.0,0.0057
738633600000.0,0.0057
738720000000.0,0.0057
738892800000.0,0.0057
738979200000.0,0.0057
739065600000.0,0.0057
739152000000.0,0.0057
739238400000.0,0.0057
739324800000.0,0.0057
739411200000.0,0.0057
739497600000.0,0.0057
739584000000.0,0.0057
739670400000.0,0.0057
739756800000.0,0.0057
739843200000.0,0.0057
739929600000.0,0.0057
740016000000.0,0.0057
740102400000.0,0.0057
740188800000.0,0.0057
740275200000.0,0.0057
740361600000.0,0.0057
740448000000.0,0.0057
740534400000.0,0.0057
740620800000.0,0.0057
740707200000.0,0.0057
740793600000.0,0.0057
740880000000.0,0.0057
740966400000.0,0.0057
741052800000.0,0.0057
741139200000.0,0.0057
741225600000.0,0.0057
741312000000.0,0.0057
741398400000.0,0.0057
741484800000.0,0.0057
741571200000.0,0.0057
741657600000.0,0.0057
741744000000.0,0.0057
741830400000.0,0.0057
741916800000.0,0.0057
742003200000.0,0.0057
742089600000.0,0.0057
742176000000.0,0.0057
742262400000.0,0.0057
742348800000.0,0.0057
742435200000.0,0.0057
742521600000.0,0.0057
742608000000.0,0.0057
742694400000.0,0.0057
742780800000.0,0.0057
742867200000.0,0.0057
742953600000.0,0.0057
743040000000.0,0.0057
743126400000.0,0.0057
743212800000.0,0.0057
743299200000.0,0.0057
743385600000.0,0.0057
743472000000.0,0.0057
743558400000.0,0.0057
743644800000.0,0.0057
743731200000.0,0.0057
743817600000.0,0.0057
743904000000.0,0.0057
743990400000.0,0.0057
752112000000.0,0.034699999999999995
752198400000.0,0.034699999999999995
752284800000.0,0.034699999999999995
752371200000.0,0.034699999999999995
752457600000.0,0.034699999999999995
752544000000.0,0.034699999999999995
752630400000.0,0.034699999999999995
752716800000.0,0.034699999999999995
752803200000.0,0.034699999999999995
752889600000.0,0.034699999999999995
752976000000.0,0.034699999999999995
753062400000.0,0.034699999999999995
753148800000.0,0.0833858106502242
753235200000.0,0.07882422417053508
753321600000.0,0.2119174314039199
753408000000.0,0.12113688617376397
753494400000.0,0.12069473368802246
753580800000.0,0.12739039530333246
753667200000.0,0.12597529730953158
753753600000.0,0.12045496242709489
753840000000.0,0.08274344568442478
753926400000.0,0.05562149647016317
754012800000.0,0.034699999999999995
754099200000.0,0.034699999999999995
754185600000.0,0.034699999999999995
754272000000.0,0.034699999999999995
754358400000.0,0.034699999999999995
754444800000.0,0.034699999999999995
754531200000.0,0.034699999999999995
754617600000.0,0.034699999999999995
754704000000.0,0.034699999999999995
754790400000.0,0.034699999999999995
754876800000.0,0.034699999999999995
754963200000.0,0.034699999999999995
755049600000.0,0.034699999999999995
755136000000.0,0.034699999999999995
755222400000.0,0.034699999999999995
755308800000.0,0.034699999999999995
755395200000.0,0.034699999999999995
755481600000.0,0.034699999999999995
755568000000.0,0.034699999999999995
755654400000.0,0.034699999999999995
755740800000.0,0.034699999999999995
755827200000.0,0.1935576249472442
755913600000.0,0.17117267096520508
756000000000.0,0.15173817632183187
756086400000.0,0.1552579085318096
756172800000.0,0.13860761026956328
756259200000.0,0.12879908069632653
756345600000.0,0.10074744193281022
756432000000.0,0.10181863471343561
756518400000.0,0.09403164688563297
756604800000.0,0.09098293865911614
756691200000.0,0.08466687978314796
756777600000.0,0.034699999999999995
756864000000.0,0.034699999999999995
756950400000.0,0.034699999999999995
757036800000.0,0.034699999999999995
757123200000.0,0.034699999999999995
757209600000.0,0.034699999999999995
757382400000.0,0.034699999999999995
757468800000.0,0.034699999999999995
757555200000.0,0.034699999999999995
757641600000.0,0.13238088296853176
757728000000.0,0.13378333565584766
